Q	1	11	25	44	55	66	77	error
0.15	8.287	8.651	6.299	6.219	5.813	6.067	6.866	0.582
0.2	8.169	7.357	6.657	6.693	6.703	6.646	7.433	0.64
0.25	7.854	6.92	6.471	6.997	6.428	6.897	7.514	0.752
0.3	7.88	7.036	6.434	7.036	6.967	7.133	7.351	0.798
0.35	7.274	6.353	6.13	6.513	6.259	6.737	6.835	0.651
0.4	7.889	6.644	6.119	6.338	6.461	6.124	6.767	0.744
0.45	7.409	6.659	6.175	6.953	6.99	6.535	7.018	0.709
0.5	6.734	6.351	6.005	6.717	6.589	6.744	7.181	0.649
0.55	6.454	6.29	6.192	6.545	6.842	7.264	7.286	0.584
0.6	6.269	5.985	6.209	6.872	7.013	7.285	7.351	0.58
0.65	6.173	5.977	6.351	6.71	6.883	7.147	7.328	0.555
0.7	5.981	5.846	6.412	7.042	6.989	7.321	7.763	0.562
0.75	5.822	5.821	6.584	7.002	7.27	7.156	7.665	0.552
0.8	5.728	5.949	6.689	7.653	7.126	7.44	8.046	0.529
0.85	5.178	5.63	6.839	7.509	7.714	7.981	8.286	0.493
0.9	5.302	5.954	7.294	7.995	8.091	8.105	8.66	0.501
0.95	5.66	6.346	7.761	8.239	8.432	8.791	8.993	0.461
1	5.827	6.617	8.108	8.753	8.671	9.295	9.294	0.405
1.05	6.586	7.446	8.429	9.13	9.281	9.669	9.749	0.385
1.1	7.481	8.204	9.017	9.804	9.956	10.022	10.449	0.364
1.15	8.483	9.059	9.843	10.356	10.615	10.933	11.203	0.339
1.2	9.498	10.318	10.852	11.478	11.758	11.996	12.264	0.323
1.25	10.985	11.4	11.87	12.436	12.554	12.994	13.218	0.304
1.3	12.61	13.068	13.297	13.595	14.051	14.172	14.287	0.285
1.35	14.588	14.993	14.836	15.156	15.389	15.675	15.87	0.282
1.4	16.878	16.866	16.796	17.183	17.198	17.412	17.534	0.249
1.45	19.314	19.295	18.903	19.037	19.123	19.305	19.42	0.23
1.5	22.836	22.434	21.858	21.921	21.731	22.112	21.946	0.219
1.55	26.71	25.89	25.099	24.744	24.567	24.675	24.433	0.213
1.6	31.494	30.304	28.912	27.987	27.713	27.917	27.479	0.264
1.65	36.4	34.792	32.663	31.663	31.251	31.443	30.797	0.334
1.7	42.234	39.917	37.2	35.835	35.165	35.168	34.351	0.493
1.75	47.566	45.553	41.93	40.218	39.445	39.339	38.17	0.612
1.8	53.388	50.491	47.09	44.454	43.922	43.685	42.333	0.749
1.85	57.8	54.883	51.012	48.746	47.617	47.327	45.721	0.855
1.9	60.664	57.911	54.805	52.441	51.42	51.158	49.236	0.941
1.95	62.012	59.693	57.257	55.318	54.419	54.166	52.212	0.994
2	61.832	60.289	58.594	57.205	56.542	56.386	54.528	1.011
2.05	60.3	59.449	58.492	57.535	57.089	57.322	55.602	0.984
2.1	57.959	57.482	57.681	57.155	56.93	57.288	56.259	0.946
2.15	55.217	55.205	55.786	55.733	55.779	56.549	55.637	0.892
2.2	52.371	52.296	53.749	54.063	54.369	55.369	54.746	0.838
2.25	49.485	49.96	51.286	51.984	52.569	53.878	53.326	0.784
2.3	47.149	47.482	49.246	50.097	50.655	51.993	51.97	0.735
2.35	44.919	45.53	47.163	48.017	48.863	50.002	50.054	0.701
2.4	43.135	43.683	45.417	46.216	47.223	48.227	48.546	0.667
2.45	42.012	42.107	43.67	44.792	45.478	46.591	46.784	0.645
2.5	41.073	41.084	42.421	43.408	43.976	45.125	45.243	0.635
2.55	40.353	40.336	41.658	42.47	42.925	44.132	44.196	0.628
2.6	40.136	39.945	40.847	41.735	41.994	42.868	42.921	0.634
2.65	40.105	39.632	40.233	40.776	41.091	41.861	41.677	0.638
2.7	40.366	39.559	39.902	40.282	40.452	41.144	40.692	0.656
2.75	40.581	39.681	39.49	39.701	39.682	40.046	39.726	0.664
2.8	40.784	39.791	39.31	39.186	39.026	39.106	38.469	0.67
2.85	41.083	39.581	38.847	38.209	38.032	38.096	37.165	0.673
2.9	40.884	39.124	38.143	37.368	36.748	36.778	35.674	0.662
2.95	40.073	38.209	37.062	36.133	35.441	35.355	34.156	0.629
3	38.941	36.79	35.392	34.262	33.642	33.289	32.145	0.589
3.05	36.843	34.703	33.377	32.379	31.704	31.43	30.108	0.513
3.1	34.313	32.375	31.303	30.202	29.539	29.135	27.989	0.451
3.15	31.471	29.755	28.831	28.115	27.273	27.106	26.131	0.378
3.2	28.424	27.09	26.483	25.899	25.29	25.061	24.167	0.255
3.25	25.531	24.322	24.064	23.642	23.429	22.937	22.262	0.214
3.3	22.987	21.928	21.76	21.684	21.422	21.227	20.684	0.182
3.35	20.662	19.931	19.987	19.846	19.57	19.63	19.171	0.163
3.4	18.742	18.23	18.376	18.407	18.268	18.367	17.983	0.152
3.45	17.242	16.844	17.133	17.265	17.13	17.238	17.031	0.143
3.5	15.996	15.685	16.013	16.161	15.996	16.291	16.021	0.135
3.55	15.002	14.788	15.054	15.302	15.254	15.362	15.281	0.129
3.6	14.271	14.006	14.414	14.64	14.649	14.807	14.752	0.123
3.65	13.637	13.44	13.867	14.122	14.111	14.347	14.245	0.119
3.7	13.252	13.119	13.485	13.64	13.719	13.962	13.876	0.115
3.75	12.969	12.79	13.153	13.419	13.481	13.661	13.601	0.112
3.8	12.773	12.622	13.011	13.224	13.26	13.452	13.404	0.111
