0.00000000e+00 0.00000000e+00 2.96831431e+05
1.00000000e-02 -3.15600000e+02 2.96831431e+05
2.00000000e-02 -1.19670000e+03 2.96831431e+05
3.00000000e-02 -2.46360000e+03 2.96831431e+05
4.00000000e-02 -3.86650000e+03 2.96831431e+05
5.00000000e-02 -5.14540000e+03 2.96831431e+05
6.00000000e-02 -6.08730000e+03 2.96831431e+05
7.00000000e-02 -6.56570000e+03 2.96831431e+05
8.00000000e-02 -6.55580000e+03 2.96831431e+05
9.00000000e-02 -6.12140000e+03 2.96831431e+05
1.00000000e-01 -5.38696000e+03 2.96831431e+05
1.10000000e-01 -4.49873000e+03 2.96831431e+05
1.20000000e-01 -3.59173000e+03 2.96831431e+05
1.30000000e-01 -2.76667000e+03 2.96831431e+05
1.40000000e-01 -2.08069000e+03 2.96831431e+05
1.50000000e-01 -1.55025000e+03 2.96831431e+05
1.60000000e-01 -1.16161300e+03 2.96831431e+05
1.70000000e-01 -8.84333000e+02 2.96831431e+05
1.80000000e-01 -6.83516000e+02 2.96831431e+05
1.90000000e-01 -5.28540000e+02 2.96831431e+05
2.00000000e-01 -3.97491000e+02 2.96831431e+05
2.10000000e-01 -2.77846000e+02 2.96831431e+05
2.20000000e-01 -1.64610000e+02 2.96831431e+05
2.30000000e-01 -5.73430000e+01 2.96831431e+05
2.40000000e-01 4.27060000e+01 2.96831431e+05
2.50000000e-01 1.34522000e+02 2.96831431e+05
2.60000000e-01 2.18023000e+02 2.96831431e+05
2.70000000e-01 2.93709000e+02 2.96831431e+05
2.80000000e-01 3.61764000e+02 2.96831431e+05
2.90000000e-01 4.21208000e+02 2.96831431e+05
3.00000000e-01 4.69542000e+02 2.96831431e+05
3.10000000e-01 5.03077000e+02 2.96831431e+05
3.20000000e-01 5.17806000e+02 2.96831431e+05
3.30000000e-01 5.10546000e+02 2.96831431e+05
3.40000000e-01 4.79961000e+02 2.96831431e+05
3.50000000e-01 4.27222000e+02 2.96831431e+05
3.60000000e-01 3.56118000e+02 2.96831431e+05
3.70000000e-01 2.72637000e+02 2.96831431e+05
3.80000000e-01 1.84117000e+02 2.96831431e+05
3.90000000e-01 9.81480000e+01 2.96831431e+05
4.00000000e-01 2.14500000e+01 2.96831431e+05
4.10000000e-01 -4.10280000e+01 2.96831431e+05
4.20000000e-01 -8.66270000e+01 2.96831431e+05
4.30000000e-01 -1.15013000e+02 2.96831431e+05
4.40000000e-01 -1.27771000e+02 2.96831431e+05
4.50000000e-01 -1.27717000e+02 2.96831431e+05
4.60000000e-01 -1.18123000e+02 2.96831431e+05
4.70000000e-01 -1.02068000e+02 2.96831431e+05
4.80000000e-01 -8.20600000e+01 2.96831431e+05
4.90000000e-01 -5.99580000e+01 2.96831431e+05
5.00000000e-01 -3.71110000e+01 2.96831431e+05
5.10000000e-01 -1.46470000e+01 2.96831431e+05
5.20000000e-01 6.29700000e+00 2.96831431e+05
5.30000000e-01 2.44510000e+01 2.96831431e+05
5.40000000e-01 3.84790000e+01 2.96831431e+05
5.50000000e-01 4.72050000e+01 2.96831431e+05
5.60000000e-01 4.99080000e+01 2.96831431e+05
5.70000000e-01 4.65790000e+01 2.96831431e+05
5.80000000e-01 3.80310000e+01 2.96831431e+05
5.90000000e-01 2.58070000e+01 2.96831431e+05
6.00000000e-01 1.19270000e+01 2.96831431e+05
6.10000000e-01 -1.47100000e+00 2.96831431e+05
6.20000000e-01 -1.24630000e+01 2.96831431e+05
6.30000000e-01 -1.95900000e+01 2.96831431e+05
6.40000000e-01 -2.19940000e+01 2.96831431e+05
6.50000000e-01 -1.94670000e+01 2.96831431e+05
6.60000000e-01 -1.24450000e+01 2.96831431e+05
6.70000000e-01 -1.98500000e+00 2.96831431e+05
6.80000000e-01 1.03280000e+01 2.96831431e+05
6.90000000e-01 2.25700000e+01 2.96831431e+05
7.00000000e-01 3.27752000e+01 2.96831431e+05
7.10000000e-01 3.93133000e+01 2.96831431e+05
7.20000000e-01 4.12343000e+01 2.96831431e+05
7.30000000e-01 3.84646000e+01 2.96831431e+05
7.40000000e-01 3.17686000e+01 2.96831431e+05
7.50000000e-01 2.24805000e+01 2.96831431e+05
7.60000000e-01 1.21027000e+01 2.96831431e+05
7.70000000e-01 1.92200000e+00 2.96831431e+05
7.80000000e-01 -7.21950000e+00 2.96831431e+05
7.90000000e-01 -1.49264000e+01 2.96831431e+05
8.00000000e-01 -2.10531000e+01 2.96831431e+05
8.10000000e-01 -2.54170000e+01 2.96831431e+05
8.20000000e-01 -2.75590000e+01 2.96831431e+05
8.30000000e-01 -2.66751000e+01 2.96831431e+05
8.40000000e-01 -2.17642000e+01 2.96831431e+05
8.50000000e-01 -1.19644000e+01 2.96831431e+05
8.60000000e-01 3.03640000e+00 2.96831431e+05
8.70000000e-01 2.26595000e+01 2.96831431e+05
8.80000000e-01 4.53027000e+01 2.96831431e+05
8.90000000e-01 6.84915000e+01 2.96831431e+05
9.00000000e-01 8.92987000e+01 2.96831431e+05
9.10000000e-01 1.04922800e+02 2.96831431e+05
9.20000000e-01 1.13256100e+02 2.96831431e+05
9.30000000e-01 1.13275300e+02 2.96831431e+05
9.40000000e-01 1.05152700e+02 2.96831431e+05
9.50000000e-01 9.00799000e+01 2.96831431e+05
9.60000000e-01 6.99016000e+01 2.96831431e+05
9.70000000e-01 4.66953000e+01 2.96831431e+05
9.80000000e-01 2.24320000e+01 2.96831431e+05
9.90000000e-01 -1.21370000e+00 2.96831431e+05
1.00000000e+00 -2.29126000e+01 2.96831431e+05
1.01000000e+00 -4.16495000e+01 2.96831431e+05
1.02000000e+00 -5.66884000e+01 2.96831431e+05
1.03000000e+00 -6.75804000e+01 2.96831431e+05
1.04000000e+00 -7.42143000e+01 2.96831431e+05
1.05000000e+00 -7.68727000e+01 2.96831431e+05
1.06000000e+00 -7.62403000e+01 2.96831431e+05
1.07000000e+00 -7.33292000e+01 2.96831431e+05
1.08000000e+00 -6.93201000e+01 2.96831431e+05
1.09000000e+00 -6.53530000e+01 2.96831431e+05
1.10000000e+00 -6.23211000e+01 2.96831431e+05
1.11000000e+00 -6.07273000e+01 2.96831431e+05
1.12000000e+00 -6.06378000e+01 2.96831431e+05
1.13000000e+00 -6.17347000e+01 2.96831431e+05
1.14000000e+00 -6.34343000e+01 2.96831431e+05
1.15000000e+00 -6.50141000e+01 2.96831431e+05
1.16000000e+00 -6.56956000e+01 2.96831431e+05
1.17000000e+00 -6.46595000e+01 2.96831431e+05
1.18000000e+00 -6.10148000e+01 2.96831431e+05
1.19000000e+00 -5.37765000e+01 2.96831431e+05
1.20000000e+00 -4.19242000e+01 2.96831431e+05
1.21000000e+00 -2.45709000e+01 2.96831431e+05
1.22000000e+00 -1.22310000e+00 2.96831431e+05
1.23000000e+00 2.79492000e+01 2.96831431e+05
1.24000000e+00 6.19450000e+01 2.96831431e+05
1.25000000e+00 9.89526000e+01 2.96831431e+05
1.26000000e+00 1.36587800e+02 2.96831431e+05
1.27000000e+00 1.72292000e+02 2.96831431e+05
1.28000000e+00 2.03774100e+02 2.96831431e+05
1.29000000e+00 2.29357200e+02 2.96831431e+05
1.30000000e+00 2.48131500e+02 2.96831431e+05
1.31000000e+00 2.59880400e+02 2.96831431e+05
1.32000000e+00 2.64832100e+02 2.96831431e+05
1.33000000e+00 2.63349200e+02 2.96831431e+05
1.34000000e+00 2.55689000e+02 2.96831431e+05
1.35000000e+00 2.41939800e+02 2.96831431e+05
1.36000000e+00 2.22166100e+02 2.96831431e+05
1.37000000e+00 1.96709100e+02 2.96831431e+05
1.38000000e+00 1.66515300e+02 2.96831431e+05
1.39000000e+00 1.33330800e+02 2.96831431e+05
1.40000000e+00 9.96378000e+01 2.96831431e+05
1.41000000e+00 6.82968000e+01 2.96831431e+05
1.42000000e+00 4.19799000e+01 2.96831431e+05
1.43000000e+00 2.25821000e+01 2.96831431e+05
1.44000000e+00 1.08167000e+01 2.96831431e+05
1.45000000e+00 6.14980000e+00 2.96831431e+05
1.46000000e+00 7.08530000e+00 2.96831431e+05
1.47000000e+00 1.16749000e+01 2.96831431e+05
1.48000000e+00 1.80357000e+01 2.96831431e+05
1.49000000e+00 2.46659000e+01 2.96831431e+05
1.50000000e+00 3.04613000e+01 2.96831431e+05
1.51000000e+00 3.44898000e+01 2.96831431e+05
1.52000000e+00 3.57083000e+01 2.96831431e+05
1.53000000e+00 3.28422000e+01 2.96831431e+05
1.54000000e+00 2.45685000e+01 2.96831431e+05
1.55000000e+00 9.98840000e+00 2.96831431e+05
1.56000000e+00 -1.07897000e+01 2.96831431e+05
1.57000000e+00 -3.62247000e+01 2.96831431e+05
1.58000000e+00 -6.33217000e+01 2.96831431e+05
1.59000000e+00 -8.81230000e+01 2.96831431e+05
1.60000000e+00 -1.06626700e+02 2.96831431e+05
1.61000000e+00 -1.15879900e+02 2.96831431e+05
1.62000000e+00 -1.14902800e+02 2.96831431e+05
1.63000000e+00 -1.05144900e+02 2.96831431e+05
1.64000000e+00 -9.03135000e+01 2.96831431e+05
1.65000000e+00 -7.56095000e+01 2.96831431e+05
1.66000000e+00 -6.65822000e+01 2.96831431e+05
1.67000000e+00 -6.79130000e+01 2.96831431e+05
1.68000000e+00 -8.24354000e+01 2.96831431e+05
1.69000000e+00 -1.10608700e+02 2.96831431e+05
1.70000000e+00 -1.50514600e+02 2.96831431e+05
1.71000000e+00 -1.98314300e+02 2.96831431e+05
1.72000000e+00 -2.48996900e+02 2.96831431e+05
1.73000000e+00 -2.97222200e+02 2.96831431e+05
1.74000000e+00 -3.38075500e+02 2.96831431e+05
1.75000000e+00 -3.67618500e+02 2.96831431e+05
1.76000000e+00 -3.83188300e+02 2.96831431e+05
1.77000000e+00 -3.83466000e+02 2.96831431e+05
1.78000000e+00 -3.68379400e+02 2.96831431e+05
1.79000000e+00 -3.38922400e+02 2.96831431e+05
1.80000000e+00 -2.96961500e+02 2.96831431e+05
1.81000000e+00 -2.45072100e+02 2.96831431e+05
1.82000000e+00 -1.86402100e+02 2.96831431e+05
1.83000000e+00 -1.24532000e+02 2.96831431e+05
1.84000000e+00 -6.32841000e+01 2.96831431e+05
1.85000000e+00 -6.45600000e+00 2.96831431e+05
1.86000000e+00 4.25209000e+01 2.96831431e+05
1.87000000e+00 8.09472000e+01 2.96831431e+05
1.88000000e+00 1.07179400e+02 2.96831431e+05
1.89000000e+00 1.20844600e+02 2.96831431e+05
1.90000000e+00 1.22898800e+02 2.96831431e+05
1.91000000e+00 1.15515100e+02 2.96831431e+05
1.92000000e+00 1.01808700e+02 2.96831431e+05
1.93000000e+00 8.54244000e+01 2.96831431e+05
1.94000000e+00 7.00216000e+01 2.96831431e+05
1.95000000e+00 5.87128000e+01 2.96831431e+05
1.96000000e+00 5.35383000e+01 2.96831431e+05
1.97000000e+00 5.50895000e+01 2.96831431e+05
1.98000000e+00 6.23897000e+01 2.96831431e+05
