I_abs(s)[cm^-1]/c[mg/ml]
  0.000000E+00  0.189370E+00
  0.784314E-02  0.186973E+00
  0.156863E-01  0.180115E+00
  0.235294E-01  0.169125E+00
  0.313725E-01  0.154877E+00
  0.392157E-01  0.138272E+00
  0.470588E-01  0.120336E+00
  0.549020E-01  0.102067E+00
  0.627451E-01  0.843650E-01
  0.705882E-01  0.679532E-01
  0.784314E-01  0.533464E-01
  0.862745E-01  0.408392E-01
  0.941176E-01  0.305229E-01
  0.101961E+00  0.223178E-01
  0.109804E+00  0.160222E-01
  0.117647E+00  0.113581E-01
  0.125490E+00  0.801688E-02
  0.133333E+00  0.569522E-02
  0.141176E+00  0.412084E-02
  0.149020E+00  0.306705E-02
  0.156863E+00  0.235818E-02
  0.164706E+00  0.186740E-02
  0.172549E+00  0.151000E-02
  0.180392E+00  0.123431E-02
  0.188235E+00  0.101209E-02
  0.196078E+00  0.829933E-03
  0.203922E+00  0.682295E-03
  0.211765E+00  0.566777E-03
  0.219608E+00  0.481054E-03
  0.227451E+00  0.421635E-03
  0.235294E+00  0.383707E-03
  0.243137E+00  0.361785E-03
  0.250980E+00  0.350373E-03
  0.258824E+00  0.344768E-03
  0.266667E+00  0.341448E-03
  0.274510E+00  0.338193E-03
  0.282353E+00  0.333925E-03
  0.290196E+00  0.328402E-03
  0.298039E+00  0.321804E-03
  0.305882E+00  0.314520E-03
  0.313725E+00  0.306890E-03
  0.321569E+00  0.299141E-03
  0.329412E+00  0.291391E-03
  0.337255E+00  0.283671E-03
  0.345098E+00  0.275989E-03
  0.352941E+00  0.268325E-03
  0.360784E+00  0.260686E-03
  0.368627E+00  0.253071E-03
  0.376471E+00  0.245516E-03
  0.384314E+00  0.238125E-03
  0.392157E+00  0.231048E-03
  0.400000E+00  0.224525E-03
  0.407843E+00  0.218845E-03
  0.415686E+00  0.214324E-03
  0.423529E+00  0.211239E-03
  0.431373E+00  0.209751E-03
  0.439216E+00  0.209866E-03
  0.447059E+00  0.211401E-03
  0.454902E+00  0.213971E-03
  0.462745E+00  0.217049E-03
  0.470588E+00  0.220043E-03
  0.478431E+00  0.222383E-03
  0.486275E+00  0.223603E-03
  0.494118E+00  0.223419E-03
  0.501961E+00  0.221767E-03
  0.509804E+00  0.218788E-03
  0.517647E+00  0.214811E-03
  0.525490E+00  0.210285E-03
  0.533333E+00  0.205728E-03
  0.541176E+00  0.201608E-03
  0.549020E+00  0.198309E-03
  0.556863E+00  0.196075E-03
  0.564706E+00  0.194991E-03
  0.572549E+00  0.194999E-03
  0.580392E+00  0.195905E-03
  0.588235E+00  0.197446E-03
  0.596078E+00  0.199307E-03
  0.603922E+00  0.201169E-03
  0.611765E+00  0.202746E-03
  0.619608E+00  0.203793E-03
  0.627451E+00  0.204116E-03
  0.635294E+00  0.203589E-03
  0.643137E+00  0.202143E-03
  0.650980E+00  0.199768E-03
  0.658824E+00  0.196517E-03
  0.666667E+00  0.192479E-03
  0.674510E+00  0.187785E-03
  0.682353E+00  0.182589E-03
  0.690196E+00  0.177048E-03
  0.698039E+00  0.171291E-03
  0.705882E+00  0.165440E-03
  0.713725E+00  0.159585E-03
  0.721569E+00  0.153790E-03
  0.729412E+00  0.148101E-03
  0.737255E+00  0.142558E-03
  0.745098E+00  0.137200E-03
  0.752941E+00  0.132086E-03
  0.760784E+00  0.127278E-03
  0.768627E+00  0.122838E-03
  0.776471E+00  0.118831E-03
  0.784314E+00  0.115293E-03
  0.792157E+00  0.112247E-03
  0.800000E+00  0.109674E-03
  0.807843E+00  0.107531E-03
