 7.7754418176347384e-01  9.1357711314720946e+04  2.7407313394416283e+03
 7.9325214503142283e-01  8.6853534726648446e+04  2.6056060417994531e+03
 8.0896010829937171e-01  8.2352663259090972e+04  2.4705798977727291e+03
 8.2466807156732069e-01  7.7638938939812200e+04  2.3291681681943660e+03
 8.4037603483526968e-01  7.2577763412410568e+04  2.1773329023723168e+03
 8.5608399810321867e-01  6.8613285601927084e+04  2.0583985680578126e+03
 8.7179196137116766e-01  6.5993223615462179e+04  1.9797967084638653e+03
 8.8749992463911664e-01  6.3282747485475884e+04  1.8984824245642765e+03
 9.0320788790706552e-01  6.2216895844276602e+04  1.8665068753282981e+03
 9.1891585117501451e-01  6.1980235669751841e+04  1.8594070700925552e+03
 9.3462381444296350e-01  6.2959774154981133e+04  1.8887932246494338e+03
 9.5033177771091248e-01  6.4061553587199669e+04  1.9218466076159900e+03
 9.6603974097886147e-01  6.5737961372639766e+04  1.9721388411791929e+03
 9.8174770424681035e-01  6.6832941276576355e+04  2.0049882382972905e+03
 9.9745566751475934e-01  6.7200857136081249e+04  2.0160257140824374e+03
 1.0131636307827083e+00  6.6302373881855936e+04  1.9890712164556780e+03
 1.0288715940506572e+00  6.5398903617025207e+04  1.9619671085107561e+03
 1.0445795573186063e+00  6.3951448151208482e+04  1.9185434445362544e+03
 1.0602875205865552e+00  6.3442970550735903e+04  1.9032891165220769e+03
 1.0759954838545043e+00  6.3147008380031672e+04  1.8944102514009501e+03
 1.0917034471224532e+00  6.3855562074422262e+04  1.9156668622326679e+03
 1.1074114103904020e+00  6.4786257205736365e+04  1.9435877161720909e+03
 1.1231193736583511e+00  6.5635387005013428e+04  1.9690616101504029e+03
 1.1388273369263000e+00  6.5748809852787876e+04  1.9724642955836362e+03
 1.1545353001942491e+00  6.6088390605611276e+04  1.9826517181683382e+03
 1.1702432634621980e+00  6.6379041651329520e+04  1.9913712495398856e+03
 1.1859512267301469e+00  6.7104844139920693e+04  2.0131453241976208e+03
 1.2016591899980960e+00  6.8269197497422574e+04  2.0480759249226771e+03
 1.2173671532660448e+00  6.9321714596140810e+04  2.0796514378842244e+03
 1.2330751165339939e+00  7.0662720155013987e+04  2.1198816046504194e+03
 1.2487830798019428e+00  7.1817358450115367e+04  2.1545207535034610e+03
 1.2644910430698917e+00  7.3334796026819749e+04  2.2000438808045924e+03
 1.2801990063378408e+00  7.5342495220395154e+04  2.2602748566118544e+03
 1.2959069696057897e+00  7.7305376889100546e+04  2.3191613066730165e+03
 1.3116149328737388e+00  8.0367093870143610e+04  2.4110128161043081e+03
 1.3273228961416876e+00  8.2793228983601264e+04  2.4837968695080376e+03
 1.3430308594096367e+00  8.4664997233777467e+04  2.5399499170133240e+03
 1.3587388226775856e+00  8.5658223669959683e+04  2.5697467100987906e+03
 1.3744467859455345e+00  8.5572039053631757e+04  2.5671611716089528e+03
 1.3901547492134836e+00  8.5598912787461319e+04  2.5679673836238394e+03
 1.4058627124814325e+00  8.5170867878758974e+04  2.5551260363627694e+03
 1.4215706757493816e+00  8.5521668416195462e+04  2.5656500524858639e+03
 1.4372786390173304e+00  8.5988934603784437e+04  2.5796680381135329e+03
 1.4529866022852793e+00  8.7186203932317178e+04  2.6155861179695153e+03
 1.4686945655532284e+00  8.7084608255805768e+04  2.6125382476741729e+03
 1.4844025288211773e+00  8.6628689944553349e+04  2.5988606983366003e+03
 1.5001104920891264e+00  8.5249749938346693e+04  2.5574924981504005e+03
 1.5158184553570753e+00  8.2609768769675546e+04  2.4782930630902661e+03
 1.5315264186250241e+00  7.9849325430850586e+04  2.3954797629255177e+03
 1.5472343818929732e+00  7.7125739910885735e+04  2.3137721973265720e+03
 1.5629423451609221e+00  7.5439042322739784e+04  2.2631712696821933e+03
 1.5786503084288712e+00  7.4580801073939569e+04  2.2374240322181868e+03
 1.5943582716968201e+00  7.4831788627335089e+04  2.2449536588200526e+03
 1.6100662349647690e+00  7.5929899955980873e+04  2.2778969986794259e+03
 1.6257741982327181e+00  7.6704033502103048e+04  2.3011210050630912e+03
 1.6414821615006669e+00  7.7282584569439117e+04  2.3184775370831735e+03
 1.6571901247686160e+00  7.7296906015135639e+04  2.3189071804540690e+03
 1.6728980880365649e+00  7.7097672351377158e+04  2.3129301705413145e+03
 1.6886060513045138e+00  7.6159721440617592e+04  2.2847916432185275e+03
 1.7043140145724629e+00  7.5253546999424449e+04  2.2576064099827336e+03
 1.7200219778404118e+00  7.4186814725278207e+04  2.2256044417583462e+03
 1.7357299411083609e+00  7.3213175465833105e+04  2.1963952639749932e+03
 1.7514379043763098e+00  7.1870097494539208e+04  2.1561029248361760e+03
 1.7671458676442588e+00  7.0999290696720214e+04  2.1299787209016063e+03
 1.7828538309122077e+00  6.9885137285051082e+04  2.0965541185515322e+03
 1.7985617941801566e+00  6.9231884761753681e+04  2.0769565428526103e+03
 1.8142697574481057e+00  6.8601989568054429e+04  2.0580596870416330e+03
 1.8299777207160546e+00  6.8036403103184741e+04  2.0410920930955422e+03
 1.8456856839840037e+00  6.7822884250726973e+04  2.0346865275218090e+03
 1.8613936472519526e+00  6.7038416084561482e+04  2.0111524825368444e+03
 1.8771016105199014e+00  6.6348216816602697e+04  1.9904465044980809e+03
 1.8928095737878505e+00  6.5130598674458568e+04  1.9539179602337570e+03
 1.9085175370557994e+00  6.3765475603280269e+04  1.9129642680984080e+03
 1.9242255003237485e+00  6.2322492448284283e+04  1.8696747734485284e+03
 1.9399334635916974e+00  6.0448832969800926e+04  1.8134649890940277e+03
 1.9556414268596463e+00  5.8835753906409096e+04  1.7650726171922729e+03
 1.9713493901275954e+00  5.7306746486064665e+04  1.7192023945819399e+03
 1.9870573533955442e+00  5.6104016762266569e+04  1.6831205028679969e+03
