0.00155, 0.0571
0.15223, 0.0536
0.25320, 0.0511
0.40077, 0.0488
0.29980, 0.0503
0.48466, 0.0485
0.57320, 0.0495
0.62446, 0.0508
0.71922, 0.0548
0.77514, 0.0584
0.79844, 0.0601
