  0.000000e+00   5.650000e+03
  7.843140e-03   5.580000e+03
  1.568630e-02   5.210000e+03
  2.352940e-02   4.400000e+03
  3.137250e-02   3.530000e+03
  3.921570e-02   2.570000e+03
  4.705880e-02   1.615000e+03
  5.490200e-02   7.340000e+02
  6.274510e-02  -2.900000e+01
  7.058820e-02  -6.170000e+02
  7.843140e-02  -1.013000e+03
  8.627450e-02  -1.225000e+03
  9.411760e-02  -1.292000e+03
  1.019610e-01  -1.241000e+03
  1.098040e-01  -1.101000e+03
  1.176470e-01  -9.321000e+02
  1.254900e-01  -7.421000e+02
  1.333330e-01  -5.659000e+02
  1.411760e-01  -4.148000e+02
  1.490200e-01  -2.958000e+02
  1.568630e-01  -2.077000e+02
  1.647060e-01  -1.476000e+02
  1.725490e-01  -1.086000e+02
  1.803920e-01  -8.294000e+01
  1.882350e-01  -6.460000e+01
  1.960780e-01  -5.072000e+01
  2.039220e-01  -3.662000e+01
  2.117650e-01  -2.194000e+01
  2.196080e-01  -6.680000e+00
  2.274510e-01   8.290000e+00
  2.352940e-01   2.239000e+01
  2.431370e-01   3.464000e+01
  2.509800e-01   4.492000e+01
  2.588240e-01   5.344000e+01
  2.666670e-01   6.019000e+01
  2.745100e-01   6.584000e+01
  2.823530e-01   7.017000e+01
  2.901960e-01   7.354000e+01
  2.980390e-01   7.590000e+01
  3.058820e-01   7.663000e+01
  3.137250e-01   7.574000e+01
  3.215690e-01   7.296000e+01
  3.294120e-01   6.833000e+01
  3.372550e-01   6.239000e+01
  3.450980e-01   5.498000e+01
  3.529410e-01   4.720000e+01
  3.607840e-01   3.934000e+01
  3.686270e-01   3.156000e+01
  3.764710e-01   2.437000e+01
  3.843140e-01   1.761000e+01
  3.921570e-01   1.167000e+01
  4.000000e-01   6.320000e+00
  4.078430e-01   1.620000e+00
  4.156860e-01  -2.570000e+00
  4.235290e-01  -6.240000e+00
  4.313730e-01  -9.170000e+00
  4.392160e-01  -1.137000e+01
  4.470590e-01  -1.321000e+01
  4.549020e-01  -1.446000e+01
  4.627450e-01  -1.476000e+01
  4.705880e-01  -1.461000e+01
  4.784310e-01  -1.387000e+01
  4.862750e-01  -1.233000e+01
  4.941180e-01  -1.012000e+01
  5.019610e-01  -7.420000e+00
  5.098040e-01  -4.330000e+00
  5.176470e-01  -6.600000e-01
  5.254900e-01   3.080000e+00
  5.333330e-01   6.530000e+00
  5.411760e-01   9.760000e+00
  5.490200e-01   1.219000e+01
  5.568630e-01   1.394000e+01
  5.647060e-01   1.461000e+01
  5.725490e-01   1.416000e+01
  5.803920e-01   1.277000e+01
  5.882350e-01   1.049000e+01
  5.960780e-01   7.340000e+00
  6.039220e-01   3.820000e+00
  6.117650e-01   7.000000e-02
  6.196080e-01  -3.820000e+00
  6.274510e-01  -7.480000e+00
  6.352940e-01  -1.086000e+01
  6.431370e-01  -1.344000e+01
  6.509800e-01  -1.549000e+01
  6.588240e-01  -1.666000e+01
  6.666670e-01  -1.703000e+01
  6.745100e-01  -1.666000e+01
  6.823530e-01  -1.534000e+01
  6.901960e-01  -1.336000e+01
  6.980390e-01  -1.057000e+01
  7.058820e-01  -7.340000e+00
  7.137250e-01  -3.820000e+00
  7.215690e-01  -2.200000e-01
  7.294120e-01   3.530000e+00
  7.372550e-01   6.970000e+00
  7.450980e-01   1.020000e+01
  7.529410e-01   1.284500e+01
  7.607840e-01   1.512100e+01
  7.686270e-01   1.673500e+01
  7.764710e-01   1.754300e+01
  7.843140e-01   1.805700e+01
  7.921570e-01   1.776300e+01
  8.000000e-01   1.702800e+01
  8.078430e-01   1.585500e+01
  8.156860e-01   1.431300e+01
  8.235290e-01   1.247800e+01
  8.313730e-01   1.034900e+01
  8.392160e-01   8.295000e+00
  8.470590e-01   6.166000e+00
  8.549020e-01   4.044000e+00
  8.627450e-01   2.172000e+00
  8.705880e-01   5.950000e-01
  8.784310e-01  -6.390000e-01
  8.862750e-01  -1.564000e+00
  8.941180e-01  -2.121000e+00
  9.019610e-01  -2.335000e+00
  9.098040e-01  -2.371000e+00
  9.176470e-01  -2.379000e+00
  9.254900e-01  -2.400000e+00
  9.333330e-01  -2.569000e+00
  9.411760e-01  -2.855000e+00
  9.490200e-01  -3.376000e+00
  9.568630e-01  -4.089000e+00
  9.647060e-01  -4.969000e+00
  9.725490e-01  -6.034000e+00
  9.803920e-01  -7.156000e+00
  9.882350e-01  -8.272000e+00
  9.960780e-01  -9.336000e+00
  1.003920e+00  -1.033400e+01
  1.011760e+00  -1.116400e+01
  1.019610e+00  -1.170000e+01
  1.027450e+00  -1.205200e+01
  1.035290e+00  -1.209700e+01
  1.043140e+00  -1.186100e+01
  1.050980e+00  -1.142800e+01
  1.058820e+00  -1.077500e+01
  1.066670e+00  -1.007100e+01
  1.074510e+00  -9.329000e+00
  1.082350e+00  -8.602000e+00
  1.090200e+00  -7.935000e+00
  1.098040e+00  -7.384000e+00
  1.105880e+00  -6.899000e+00
  1.113730e+00  -6.540000e+00
  1.121570e+00  -6.342000e+00
  1.129410e+00  -6.239000e+00
  1.137250e+00  -6.313000e+00
  1.145100e+00  -6.452000e+00
  1.152940e+00  -6.621000e+00
  1.160780e+00  -6.789000e+00
  1.168630e+00  -6.834000e+00
  1.176470e+00  -6.680000e+00
  1.184310e+00  -6.180000e+00
  1.192160e+00  -5.138000e+00
  1.200000e+00  -3.450000e+00
  1.207840e+00  -1.248000e+00
  1.215690e+00   1.615000e+00
  1.223530e+00   5.065000e+00
  1.231370e+00   9.029000e+00
  1.239220e+00   1.321200e+01
  1.247060e+00   1.724900e+01
  1.254900e+00   2.099300e+01
  1.262750e+00   2.429500e+01
  1.270590e+00   2.671700e+01
  1.278430e+00   2.818500e+01
  1.286270e+00   2.877300e+01
  1.294120e+00   2.825900e+01
  1.301960e+00   2.686400e+01
  1.309800e+00   2.473600e+01
  1.317650e+00   2.209400e+01
  1.325490e+00   1.908400e+01
  1.333330e+00   1.592800e+01
  1.341180e+00   1.255100e+01
  1.349020e+00   9.395000e+00
  1.356860e+00   6.386000e+00
  1.364710e+00   3.303000e+00
  1.372550e+00   1.470000e-01
  1.380390e+00  -3.082000e+00
  1.388240e+00  -6.092000e+00
  1.396080e+00  -8.955000e+00
  1.403920e+00  -1.130300e+01
  1.411760e+00  -1.343200e+01
  1.419610e+00  -1.468000e+01
  1.427450e+00  -1.541400e+01
  1.435290e+00  -1.534100e+01
  1.443140e+00  -1.438600e+01
  1.450980e+00  -1.284500e+01
  1.458820e+00  -1.079000e+01
  1.466670e+00  -8.220000e+00
  1.474510e+00  -5.579000e+00
  1.482350e+00  -2.863000e+00
  1.490200e+00  -1.470000e-01
  1.498040e+00   2.275000e+00
  1.505880e+00   4.404000e+00
  1.513730e+00   6.092000e+00
  1.521570e+00   7.120000e+00
  1.529410e+00   7.707000e+00
  1.537250e+00   7.560000e+00
  1.545100e+00   6.900000e+00
  1.552940e+00   5.578000e+00
  1.560780e+00   3.523000e+00
  1.568630e+00   1.189000e+00
  1.576470e+00  -1.600000e+00
  1.584310e+00  -4.412000e+00
  1.592160e+00  -7.127000e+00
  1.600000e+00  -9.454000e+00
  1.607840e+00  -1.128100e+01
  1.615690e+00  -1.250800e+01
  1.623530e+00  -1.310200e+01
  1.631370e+00  -1.312400e+01
  1.639220e+00  -1.276500e+01
  1.647060e+00  -1.220600e+01
  1.654900e+00  -1.173700e+01
  1.662750e+00  -1.159000e+01
  1.670590e+00  -1.196500e+01
  1.678430e+00  -1.297700e+01
  1.686270e+00  -1.471000e+01
  1.694120e+00  -1.718300e+01
  1.701960e+00  -2.014100e+01
  1.709800e+00  -2.353200e+01
  1.717650e+00  -2.713600e+01
  1.725490e+00  -3.073300e+01
  1.733330e+00  -3.403500e+01
  1.741180e+00  -3.685500e+01
  1.749020e+00  -3.915900e+01
  1.756860e+00  -4.067100e+01
  1.764710e+00  -4.147100e+01
  1.772550e+00  -4.144900e+01
  1.780390e+00  -4.058300e+01
  1.788240e+00  -3.900400e+01
  1.796080e+00  -3.662700e+01
  1.803920e+00  -3.368300e+01
  1.811760e+00  -3.019000e+01
  1.819610e+00  -2.632100e+01
  1.827450e+00  -2.213800e+01
  1.835290e+00  -1.785100e+01
  1.843140e+00  -1.364500e+01
  1.850980e+00  -9.630000e+00
  1.858820e+00  -6.026000e+00
  1.866670e+00  -2.870000e+00
  1.874510e+00  -2.420000e-01
  1.882350e+00   1.761000e+00
  1.890200e+00   3.178000e+00
  1.898040e+00   4.096000e+00
  1.905880e+00   4.580000e+00
  1.913730e+00   4.683000e+00
  1.921570e+00   4.595000e+00
  1.929410e+00   4.419000e+00
  1.937250e+00   4.243000e+00
  1.945100e+00   4.177000e+00
  1.952940e+00   4.279000e+00
  1.960780e+00   4.551000e+00
  1.968630e+00   5.006000e+00
  1.976470e+00   5.615000e+00
  1.984310e+00   6.283000e+00
  1.992160e+00   6.951000e+00
  2.000000e+00   7.516000e+00
